action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,210398,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '25.75', 'le': '0.56', 'lle': '4.47', 'sei': '21.28'}",CHEMBL36727,,CHEMBL36727,9.10,0,http://www.openphacts.org/units/Nanomolar,60199,=,1,1,=,,IC50,nM,,0.8,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.8
,,210399,[],CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '21.68', 'le': '0.48', 'lle': '3.03', 'sei': '17.92'}",CHEMBL36727,,CHEMBL36727,7.66,0,http://www.openphacts.org/units/Nanomolar,60199,=,1,1,=,,IC50,nM,,22.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,22.0
,,210400,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '17.24', 'le': '0.37', 'lle': '3.85', 'sei': '11.83'}",CHEMBL39355,,CHEMBL39355,8.06,0,http://www.openphacts.org/units/Nanomolar,60194,=,1,1,=,,IC50,nM,,8.8,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,8.8
,,210401,[],CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '15.22', 'le': '0.32', 'lle': '2.90', 'sei': '10.45'}",CHEMBL39355,,CHEMBL39355,7.11,0,http://www.openphacts.org/units/Nanomolar,60194,=,1,1,=,,IC50,nM,,77.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,77.0
,,210448,[],CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,,,CHEMBL1146682,Bioorg Med Chem Lett,2004,"{'bei': '13.54', 'le': '0.26', 'lle': '2.92', 'sei': '6.86'}",CHEMBL493428,,CHEMBL493428,7.62,0,http://www.openphacts.org/units/Nanomolar,15411,=,1,1,=,,IC50,nM,,24.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,24.0
,,210450,[],CHEMBL690547,Inhibition of EGFR overexpressing HN5 (head/neck carcinoma) cell line proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,,,CHEMBL1146682,Bioorg Med Chem Lett,2004,,CHEMBL493428,,CHEMBL493428,6.20,0,http://www.openphacts.org/units/Nanomolar,15411,=,1,1,=,,IC50,nM,,630.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.63
,,213204,[],CHEMBL814059,Cytotoxic effect on EGF-receptor overexpressing HN5 squamous carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1127530,J Med Chem,1994,,CHEMBL44227,,CHEMBL44227,,0,http://www.openphacts.org/units/Nanomolar,76267,=,1,1,=,,IC50,nM,,130000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,130.0
,,214991,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(Nc2ncnc3ccccc23)cc1,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '29.20', 'le': '0.52', 'lle': '3.09', 'sei': '17.09'}",CHEMBL289959,,CHEMBL289959,6.46,1,http://www.openphacts.org/units/Nanomolar,60188,=,1,1,=,,IC50,nM,,346.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,346.0
,,215556,[],CHEMBL814060,Cytotoxic effect on EGF-receptor overexpressing HN5 squamous carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(/N=N/c2ccc(O)cc2O)cc1,,,CHEMBL1127530,J Med Chem,1994,,CHEMBL47966,,CHEMBL47966,4.24,0,http://www.openphacts.org/units/Nanomolar,76265,=,1,1,=,,IC50,nM,,58000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,58.0
,,216291,[],CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,,,CHEMBL1146682,Bioorg Med Chem Lett,2004,"{'bei': '11.68', 'le': '0.22', 'lle': '1.38', 'sei': '6.49'}",CHEMBL14874,,CHEMBL14874,6.08,0,http://www.openphacts.org/units/Nanomolar,15416,=,1,1,=,,IC50,nM,,830.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,830.0
,,218693,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '21.28', 'le': '0.46', 'lle': '5.36', 'sei': '10.57'}",CHEMBL416611,,CHEMBL416611,8.80,0,http://www.openphacts.org/units/Nanomolar,60198,=,1,1,=,,IC50,nM,,1.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.6
,,218694,[],CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,,,BAO_0000190,BAO_0000219,cell-based format,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '17.69', 'le': '0.38', 'lle': '3.87', 'sei': '8.79'}",CHEMBL416611,,CHEMBL416611,7.31,0,http://www.openphacts.org/units/Nanomolar,60198,=,1,1,=,,IC50,nM,,49.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,49.0
,,219940,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '18.98', 'le': '0.41', 'lle': '3.87', 'sei': '12.59'}",CHEMBL36967,,CHEMBL36967,8.32,0,http://www.openphacts.org/units/Nanomolar,60210,=,1,1,=,,IC50,nM,,4.8,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,4.8
,,219941,[],CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '18.29', 'le': '0.39', 'lle': '3.57', 'sei': '12.14'}",CHEMBL36967,,CHEMBL36967,8.02,0,http://www.openphacts.org/units/Nanomolar,60210,=,1,1,=,,IC50,nM,,9.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,9.6
,,220991,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '18.53', 'le': '0.40', 'lle': '5.06', 'sei': '8.69'}",CHEMBL36164,,CHEMBL36164,8.46,0,http://www.openphacts.org/units/Nanomolar,60192,=,1,1,=,,IC50,nM,,3.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.5
,,220992,[],CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,,,BAO_0000190,BAO_0000219,cell-based format,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '15.05', 'le': '0.32', 'lle': '3.47', 'sei': '7.06'}",CHEMBL36164,,CHEMBL36164,6.87,0,http://www.openphacts.org/units/Nanomolar,60192,=,1,1,=,,IC50,nM,,135.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,135.0
,,224609,[],CHEMBL873605,Inhibition of Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,,CHEMBL1133502,J Med Chem,2000,"{'bei': '11.59', 'le': '0.23', 'lle': '1.36', 'sei': '4.95'}",CHEMBL428690,ALVOCIDIB,CHEMBL428690,4.66,0,http://www.openphacts.org/units/Nanomolar,254265,=,1,1,=,,IC50,nM,,22000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,22.0
,,224620,[],CHEMBL873605,Inhibition of Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,,,CHEMBL1133502,J Med Chem,2000,,CHEMBL133498,,CHEMBL133498,,0,http://www.openphacts.org/units/Nanomolar,254273,>,1,1,>,,IC50,nM,,50000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,50.0
,,229600,[],CHEMBL873605,Inhibition of Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,,,CHEMBL1133502,J Med Chem,2000,,CHEMBL334881,,CHEMBL334881,,0,http://www.openphacts.org/units/Nanomolar,254276,>,1,1,>,,IC50,nM,,50000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,50.0
,,244114,[],CHEMBL873605,Inhibition of Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1133502,J Med Chem,2000,,CHEMBL1242973,BUTYROLACTONE I,CHEMBL1242973,,0,http://www.openphacts.org/units/Nanomolar,254267,=,1,1,=,,IC50,nM,,590000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,590.0
,,257864,[],CHEMBL873605,Inhibition of Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1133502,J Med Chem,2000,,CHEMBL280074,OLOMOUCINE,CHEMBL280074,,0,http://www.openphacts.org/units/Nanomolar,254268,=,1,1,=,,IC50,nM,,440000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,440.0
,,265169,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '10.03', 'le': '0.18', 'lle': '-0.19', 'sei': '7.36'}",CHEMBL338448,,CHEMBL338448,5.72,0,http://www.openphacts.org/units/Nanomolar,249318,=,1,1,=,,IC50,nM,,1900.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.9
,,266495,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '8.52', 'le': '0.16', 'lle': '-1.41', 'sei': '6.63'}",CHEMBL131715,,CHEMBL131715,5.16,0,http://www.openphacts.org/units/Nanomolar,249312,=,1,1,=,,IC50,nM,,7000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.0
,,266500,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '11.32', 'le': '0.21', 'lle': '1.35', 'sei': '6.05'}",CHEMBL435809,,CHEMBL435809,6.96,0,http://www.openphacts.org/units/Nanomolar,249292,=,1,1,=,,IC50,nM,,110.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.11
,,271226,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,,,CHEMBL1130094,J Med Chem,1997,"{'bei': '17.05', 'le': '0.31', 'lle': '2.40', 'sei': '5.87'}",CHEMBL57323,,CHEMBL57323,6.21,0,http://www.openphacts.org/units/Nanomolar,133216,=,1,1,=,,IC50,nM,,610.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.61
,,271231,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,,,CHEMBL1130094,J Med Chem,1997,"{'bei': '12.51', 'le': '0.25', 'lle': '1.85', 'sei': '6.94'}",CHEMBL57347,,CHEMBL57347,6.82,0,http://www.openphacts.org/units/Nanomolar,133217,=,1,1,=,,IC50,nM,,150.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.15
,,271238,[],CHEMBL675521,Inhibition of Epidermal growth factor receptor (EGFr) tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,,,CHEMBL1130094,J Med Chem,1997,"{'bei': '9.68', 'le': '0.18', 'lle': '0.26', 'sei': '5.24'}",CHEMBL75188,,CHEMBL75188,5.16,0,http://www.openphacts.org/units/Nanomolar,133218,=,1,1,=,,IC50,nM,,7000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.0
,,271592,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '10.94', 'le': '0.21', 'lle': '1.93', 'sei': '6.29'}",CHEMBL131020,,CHEMBL131020,5.96,0,http://www.openphacts.org/units/Nanomolar,249306,=,1,1,=,,IC50,nM,,1100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.1
,,271596,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '8.81', 'le': '0.17', 'lle': '-1.23', 'sei': '6.85'}",CHEMBL131590,,CHEMBL131590,5.33,0,http://www.openphacts.org/units/Nanomolar,249314,=,1,1,=,,IC50,nM,,4700.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,4.7
,,272862,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,"{'bei': '14.30', 'le': '0.29', 'lle': '1.91', 'sei': '7.63'}",CHEMBL160846,,CHEMBL160846,8.10,0,http://www.openphacts.org/units/Nanomolar,309600,=,1,1,=,,IC50,nM,,8.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.008
,,272864,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,,CHEMBL160846,,CHEMBL160846,6.64,0,http://www.openphacts.org/units/Nanomolar,309600,=,1,1,=,,IC50,nM,,230.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.23
,,273532,[],CHEMBL675520,Inhibition of Epidermal growth factor receptor autophosphorylation in A431 cell membranes,B,,,BAO_0000190,BAO_0000219,cell-based format,O=P(O)(O)C(O)c1ccc2ccccc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125830,J Med Chem,1991,,CHEMBL26001,,CHEMBL26001,,0,http://www.openphacts.org/units/Nanomolar,64861,=,1,1,=,,IC50,nM,,250000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,250.0
,,274013,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '10.93', 'le': '0.20', 'lle': '1.65', 'sei': '6.77'}",CHEMBL444337,,CHEMBL444337,5.89,0,http://www.openphacts.org/units/Nanomolar,249286,=,1,1,=,,IC50,nM,,1300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.3
,,274082,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,"{'bei': '13.33', 'le': '0.26', 'lle': '1.56', 'sei': '6.68'}",CHEMBL422347,,CHEMBL422347,7.09,0,http://www.openphacts.org/units/Nanomolar,309598,=,1,1,=,,IC50,nM,,82.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.082
,,274084,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,,CHEMBL422347,,CHEMBL422347,5.80,0,http://www.openphacts.org/units/Nanomolar,309598,=,1,1,=,,IC50,nM,,1600.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.6
,,274423,[],CHEMBL688553,Inhibition of EGF-dependent proliferation of human and guinea pig keratinocytes; range 7-15 uM,F,,,BAO_0000190,BAO_0000019,assay format,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,,,CHEMBL1134331,J Med Chem,2001,,CHEMBL77030,TYRPHOSTIN 47,CHEMBL77030,5.16,0,http://www.openphacts.org/units/Nanomolar,187284,=,1,1,=,,IC50,nM,,7000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.0
,,275168,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '11.47', 'le': '0.21', 'lle': '0.98', 'sei': '7.06'}",CHEMBL131426,,CHEMBL131426,5.96,0,http://www.openphacts.org/units/Nanomolar,249287,=,1,1,=,,IC50,nM,,1100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.1
,,275243,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,"{'bei': '12.86', 'le': '0.25', 'lle': '1.80', 'sei': '6.23'}",CHEMBL160303,,CHEMBL160303,7.15,0,http://www.openphacts.org/units/Nanomolar,309602,=,1,1,=,,IC50,nM,,71.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.071
,,275245,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,,CHEMBL160303,,CHEMBL160303,6.96,0,http://www.openphacts.org/units/Nanomolar,309602,=,1,1,=,,IC50,nM,,110.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.11
,,276578,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '12.72', 'le': '0.23', 'lle': '3.11', 'sei': '6.42'}",CHEMBL338935,,CHEMBL338935,6.66,0,http://www.openphacts.org/units/Nanomolar,249303,=,1,1,=,,IC50,nM,,220.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.22
,,276643,[],CHEMBL680015,Inhibition of EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,"{'bei': '10.45', 'le': '0.21', 'lle': '-0.28', 'sei': '5.91'}",CHEMBL269620,,CHEMBL269620,6.27,0,http://www.openphacts.org/units/Nanomolar,309599,=,1,1,=,,IC50,nM,,540.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.54
,,276645,[],CHEMBL879468,Inhibition of EGFR overexpressing HN5 (Head and neck) tumor cell proliferation,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,,,CHEMBL1136583,Bioorg Med Chem Lett,2003,,CHEMBL269620,,CHEMBL269620,4.75,0,http://www.openphacts.org/units/Nanomolar,309599,=,1,1,=,,IC50,nM,,18000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,18.0
,,277772,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,"{'bei': '8.90', 'le': '0.16', 'lle': '-0.21', 'sei': '5.61'}",CHEMBL335012,,CHEMBL335012,5.09,0,http://www.openphacts.org/units/Nanomolar,249316,=,1,1,=,,IC50,nM,,8180.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,8.18
